Gospel	Marker ID	Verse number according to Christodouloupoulos and Steedman (2015)	Marker GRC	Marker LA	Context GRC	Context LA	Pertinence GRC	Pertinence LA	Implicit GRC	Implicit LA	Synoptic
 luke	lk20_20c	b.LUK.20.20	δίκαιος	not preselected	Καὶ παρατηρήσαντες ἀπέστειλαν ἐγκαθέ τους ὑποκρινομένους ἑαυτοὺς δικαίους εἶναι, ἵνα ἐπιλάβωνται αὐτοῦ λόγου, ὥστε παραδοῦναι αὐτὸν τῇ ἀρχῇ καὶ τῇ ἐξουσίᾳ τοῦ ἡγεμόνος.	et observantes miserunt insidiatores qui se iustos simularent ut caperent eum in sermone et traderent illum principatui et potestati praesidis	false	false	false	false	 
 luke	lk21_07	b.LUK.21.7	μέλλω	not preselected	Ἐπηρώτησαν δὲ αὐτὸν λέγοντες· διδάσκαλε, πότε οὖν ταῦτα ἔσται καὶ τί τὸ σημεῖον ὅταν μέλλῃ ταῦτα γίνεσθαι;	interrogaverunt autem illum dicentes praeceptor quando haec erunt et quod signum cum fieri incipient	false	false	false	false	 
 luke	lk21_23	b.LUK.21.23	ἀνάγκη	not preselected	οὐαὶ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις· ἔσται γὰρ ἀνάγκη μεγάλη ἐπὶ τῆς γῆς καὶ ὀργὴ τῷ λαῷ τούτῳ,	vae autem praegnatibus et nutrientibus in illis diebus erit enim pressura magna supra terram et ira populo huic	false	false	false	false	 
 luke	lk21_26	b.LUK.21.26	δύναμις	not preselected	ἀποψυχόντων ἀνθρώπων ἀπὸ φόβου καὶ προσδοκίας τῶν ἐπερχομένων τῇ οἰκουμένῃ, αἱ γὰρ δυνάμεις τῶν οὐρανῶν σαλευθήσονται.	arescentibus hominibus prae timore et expectatione quae supervenient universo orbi nam virtutes caelorum movebuntur	false	false	false	false	 
 luke	lk22_69	b.LUK.22.69	δύναμις	not preselected	ἀπὸ τοῦ νῦν δὲ ἔσται ὁ υἱὸς τοῦ ἀνθρώπου καθήμενος ἐκ δεξιῶν τῆς δυνάμεως τοῦ θεοῦ.	ex hoc autem erit Filius hominis sedens a dextris virtutis Dei	false	false	false	false	 
 luke	lk22_71	b.LUK.22.71	χρείαν ἔχω	not preselected	οἱ δὲ εἶπαν· τί ἔτι ἔχομεν μαρτυρίας χρείαν ; αὐτοὶ γὰρ ἠκούσαμεν ἀπὸ τοῦ στόματος αὐτοῦ .	at illi dixerunt quid adhuc desideramus testimonium ipsi enim audivimus de ore eius	true	false	false	false	 
 luke	lk23_08	b.LUK.23.8	θέλω	not preselected	Ὁ δὲ Ἡρῴδης ἰδὼν τὸν Ἰησοῦν ἐχάρη λίαν, ἦν γὰρ ἐξ ἱκανῶν χρόνων θέλων ἰδεῖν αὐτὸν διὰ τὸ ἀκούειν περὶ αὐτοῦ καὶ ἤλπιζέν τι σημεῖον ἰδεῖν ὑπ’ αὐτοῦ γινόμενον.	Herodes autem viso Iesu gavisus est valde erat enim cupiens ex multo tempore videre eum eo quod audiret multa de illo et sperabat signum aliquod videre ab eo fieri	true	false	false	false	 
 luke	lk23_23	b.LUK.23.23	κατισχύω	not preselected	οἱ δὲ ἐπέκειντο φωναῖς μεγάλαις αἰτούμενοι αὐτὸν σταυρωθῆναι, καὶ κατίσχυον αἱ φωναὶ αὐτῶν.	at illi instabant vocibus magnis postulantes ut crucifigeretur et invalescebant voces eorum	false	false	false	false	 
 luke	lk23_35	b.LUK.23.35	τος	not preselected	Καὶ εἱστήκει ὁ λαὸς θεωρῶν. ἐξεμυκτήριζον δὲ καὶ οἱ ἄρχοντες λέγοντες· ἄλλους ἔσωσεν, σωσάτω ἑαυτόν, εἰ οὗτός ἐστιν ὁ χριστὸς τοῦ θεοῦ ὁ ἐκλεκτός .	et stabat populus expectans et deridebant illum principes cum eis dicentes alios salvos fecit se salvum faciat si hic est Christus Dei electus	false	false	false	false	 
 luke	lk23_47	b.LUK.23.47	δίκαιος	not preselected	Ἰδὼν δὲ ὁ ἑκατοντάρχης τὸ γενόμενον ἐδόξαζεν τὸν θεὸν λέγων· ὄντως ὁ ἄνθρωπος οὗτος δίκαιος ἦν.	videns autem centurio quod factum fuerat glorificavit Deum dicens vere hic homo iustus erat	false	false	false	false	 
 luke	lk23_49	b.LUK.23.49	τος	not preselected	Εἱστήκεισαν δὲ πάντες οἱ γνωστοὶ αὐτῷ ἀπὸ μακρόθεν καὶ γυναῖκες αἱ συνακολουθοῦσαι αὐτῷ ἀπὸ τῆς Γαλιλαίας ὁρῶσαι ταῦτα.	stabant autem omnes noti eius a longe et mulieres quae secutae erant eum a Galilaea haec videntes	false	false	false	false	 
 luke	lk23_50	b.LUK.23.50	δίκαιος	not preselected	Καὶ ἰδοὺ ἀνὴρ ὀνόματι Ἰωσὴφ βουλευτὴς ὑπάρχων καὶ ἀνὴρ ἀγαθὸς καὶ δίκαιος	et ecce vir nomine Ioseph qui erat decurio vir bonus et iustus	false	false	false	false	 
 luke	lk23_53	b.LUK.23.53	τος	not preselected	καὶ καθελὼν ἐνετύλιξεν αὐτὸ σινδόνι καὶ ἔθηκεν αὐτὸν ἐν μνήματι λαξευτῷ οὗ οὐκ ἦν οὐδεὶς οὔπω κείμενος.	et depositum involvit sindone et posuit eum in monumento exciso in quo nondum quisquam positus fuerat	false	false	false	false	 
 luke	lk24_42	b.LUK.24.42	τος	not preselected	οἱ δὲ ἐπέδωκαν αὐτῷ ἰχθύος ὀπτοῦ μέρος·	at illi obtulerunt ei partem piscis assi et favum mellis	false	false	false	false	 
 luke	lk24_49	b.LUK.24.49	δύναμις	not preselected	καὶ ἰδοὺ ἐγὼ ἀποστέλλω τὴν ἐπαγγελίαν τοῦ πατρός μου ἐφ’ ὑμᾶς· ὑμεῖς δὲ καθίσατε ἐν τῇ πόλει ἕως οὗ ἐνδύσησθε ἐξ ὕψους δύναμιν .	et ego mitto promissum Patris mei in vos vos autem sedete in civitate quoadusque induamini virtutem ex alto	false	false	false	false	 
 luke	lk01_17	b.LUK.1.17	δύναμις	bilis	καὶ αὐτὸς προελεύσεται ἐνώπιον αὐτοῦ ἐν πνεύματι καὶ δυνάμει Ἠλίου, ἐπιστρέψαι καρδίας πατέρων ἐπὶ τέκνα καὶ ἀπειθεῖς ἐν φρονήσει δικαίων , ἑτοιμάσαι κυρίῳ λαὸν κατεσκευασμένον.	et ipse praecedet ante illum in spiritu et virtute Heliae ut convertat corda patrum in filios et incredibiles ad prudentiam iustorum parare Domino plebem perfectam	false	false	false	false	 
 luke	lk01_20	b.LUK.1.20	δύναμαι	possum	καὶ ἰδοὺ ἔσῃ σιωπῶν καὶ μὴ δυνάμενος λαλῆσαι ἄχρι ἧς ἡμέρας γένηται ταῦτα , ἀνθ’ ὧν οὐκ ἐπίστευσας τοῖς λόγοις μου, οἵτινες πληρωθήσονται εἰς τὸν καιρὸν αὐτῶν.	et ecce eris tacens et non poteris loqui usque in diem quo haec fiant pro eo quod non credidisti verbis meis quae implebuntur in tempore suo	true	true	false	false	 
 luke	lk01_22	b.LUK.1.22	δύναμαι	possum	ἐξελθὼν δὲ οὐκ ἐδύνατο λαλῆσαι αὐτοῖς , καὶ ἐπέγνωσαν ὅτι ὀπτασίαν ἑώρακεν ἐν τῷ ναῷ· καὶ αὐτὸς ἦν διανεύων αὐτοῖς καὶ διέμενεν κωφός.	egressus autem non poterat loqui ad illos et cognoverunt quod visionem vidisset in templo et ipse erat innuens illis et permansit mutus	true	true	false	false	 
 luke	lk01_37	b.LUK.1.37	ἀδυνατέω	impossibilis est	ὅτι οὐκ ἀδυνατήσει παρὰ τοῦ θεοῦ πᾶν ῥῆμα .	quia non erit inpossibile apud Deum omne verbum	true	true	false	false	 
 luke	lk01_49	b.LUK.1.49	δυνατός	possum	ὅτι ἐποίησέν μοι μεγάλα ὁ δυνατός . καὶ ἅγιον τὸ ὄνομα αὐτοῦ,	quia fecit mihi magna qui potens est et sanctum nomen eius	false	false	false	false	 
 luke	lk01_52	b.LUK.1.52	δυνάστης	possum	καθεῖλεν δυνάστας ἀπὸ καὶ ὕψωσεν ταπεινούς,	deposuit potentes de sede et exaltavit humiles	false	false	false	false	 
 luke	lk01_62	b.LUK.1.62	θέλω	volo	ἐνένευον δὲ τῷ πατρὶ αὐτοῦ τὸ τί ἂν θέλοι καλεῖσθαι αὐτό .	innuebant autem patri eius quem vellet vocari eum	true	true	false	false	 
 luke	lk01_72	b.LUK.1.72	not preselected	ndus	ποιῆσαι ἔλεος μετὰ τῶν πατέρων ἡμῶν καὶ μνησθῆναι διαθήκης ἁγίας αὐτοῦ,	ad facie ndam misericordiam cum patribus nostris et memorari testamenti sui sancti	false	false	false	false	 
 luke	lk01_74	b.LUK.1.74	not preselected	turus	ἀφόβως ἐκ χειρὸς ἐχθρῶν ῥυσθέντας λατρεύειν αὐτῷ	daturum se nobis ut sine timore de manu inimicorum nostrorum liberati serviamus illi	false	false	false	false	 
 luke	lk01_77	b.LUK.1.77	not preselected	ndus	τοῦ δοῦναι γνῶσιν σωτηρίας τῷ λαῷ αὐτοῦ ἐν ἀφέσει ἁμαρτιῶν αὐτῶν,	ad da ndam scientiam salutis plebi eius in remissionem peccatorum eorum	false	false	false	false	 
 luke	lk01_79	b.LUK.1.79	not preselected	ndus	ἐπιφᾶναι τοῖς ἐν σκότει καὶ σκιᾷ θανάτου καθημένοις , τοῦ κατευθῦναι τοὺς πόδας ἡμῶν εἰς ὁδὸν εἰρήνης.	inluminare his qui in tenebris et in umbra mortis sedent ad dirigendos pedes nostros in viam pacis	false	false	false	false	 
 luke	lk02_10	b.LUK.2.10	not preselected	nolo	καὶ εἶπεν αὐτοῖς ὁ ἄγγελος· μὴ φοβεῖσθε, ἰδοὺ γὰρ εὐαγγελίζομαι ὑμῖν χαρὰν μεγάλην ἥτις ἔσται παντὶ τῷ λαῷ,	et dixit illis angelus nolite timere ecce enim evangelizo vobis gaudium magnum quod erit omni populo	false	false	false	false	 
 luke	lk02_14	b.LUK.2.14	not preselected	voluntas	δόξα ἐν ὑψίστοις θεῷ καὶ ἐπὶ γῆς εἰρήνη ἐν ἀνθρώποις εὐδοκίας.	gloria in altissimis Deo et in terra pax in hominibus bonae voluntatis	false	false	false	false	 
 luke	lk02_26	b.LUK.2.26	not preselected	turus	καὶ ἦν αὐτῷ κεχρηματισμένον ὑπὸ τοῦ πνεύματος τοῦ ἁγίου μὴ ἰδεῖν θάνατον πρὶν ἢ ἂν ἴδῃ τὸν χριστὸν κυρίου.	et responsum acceperat ab Spiritu Sancto non visurum se mortem nisi prius videret Christum Domini	false	false	false	false	 
 luke	lk02_49	b.LUK.2.49	δεῖ	oportet	καὶ εἶπεν πρὸς αὐτούς· τί ὅτι ἐζητεῖτέ με; οὐκ ᾔδειτε ὅτι ἐν τοῖς τοῦ πατρός μου δεῖ εἶναί με ;	et ait ad illos quid est quod me quaerebatis nesciebatis quia in his quae Patris mei sunt oportet me esse	true	true	false	false	 
 luke	lk03_07	b.LUK.3.7	μέλλω	turus	Ἔλεγεν οὖν τοῖς ἐκπορευομένοις ὄχλοις βαπτισθῆναι ὑπ’ αὐτοῦ· γεννήματα ἐχιδνῶν, τίς ὑπέδειξεν ὑμῖν φυγεῖν ἀπὸ τῆς μελλούσης ὀργῆς ;	dicebat ergo ad turbas quae exiebant ut baptizarentur ab ipso genimina viperarum quis ostendit vobis fugere a ven tura ira	true	true	false	false	sv
 luke	lk03_08	b.LUK.3.8	δύναμαι	possum	ποιήσατε οὖν καρποὺς ἀξίους τῆς μετανοίας καὶ μὴ ἄρξησθε λέγειν ἐν ἑαυτοῖς· πατέρα ἔχομεν τὸν Ἀβραάμ. λέγω γὰρ ὑμῖν ὅτι δύναται ὁ θεὸς ἐκ τῶν λίθων τούτων ἐγεῖραι τέκνα τῷ Ἀβραάμ .	facite ergo fructus dignos paenitentiae et ne coeperitis dicere patrem habemus Abraham dico enim vobis quia potest Deus de lapidibus istis suscitare filios Abrahae	true	true	false	false	s02
 luke	lk03_15	b.LUK.3.15	μήποτε	forte	Προσδοκῶντος δὲ τοῦ λαοῦ καὶ διαλογιζομένων πάντων ἐν ταῖς καρδίαις αὐτῶν περὶ τοῦ Ἰωάννου, μήποτε αὐτὸς εἴη ὁ χριστός ,	existimante autem populo et cogitantibus omnibus in cordibus suis de Iohanne ne forte ipse esset Christus	true	true	false	false	 
 luke	lk04_06	b.LUK.4.6	ἐξουσία	potestas	καὶ εἶπεν αὐτῷ ὁ διάβολος· σοὶ δώσω τὴν ἐξουσίαν ταύτην ἅπασαν καὶ τὴν δόξαν αὐτῶν, ὅτι ἐμοὶ παραδέδοται καὶ ᾧ ἐὰν θέλω { δοῦναι } δίδωμι αὐτήν·	et ait ei tibi dabo potestatem hanc universam et gloriam illorum quia mihi tradita sunt et cui { dare } volo do illa	false	false	false	false	 
 luke	lk04_06b	b.LUK.4.6	θέλω	volo	καὶ εἶπεν αὐτῷ ὁ διάβολος· σοὶ δώσω τὴν ἐξουσίαν ταύτην ἅπασαν καὶ τὴν δόξαν αὐτῶν, ὅτι ἐμοὶ παραδέδοται καὶ ᾧ ἐὰν θέλω { δοῦναι } δίδωμι αὐτήν·	et ait ei tibi dabo potestatem hanc universam et gloriam illorum quia mihi tradita sunt et cui { dare } volo do illa	true	true	false	false	 
 luke	lk04_11	b.LUK.4.11	μήποτε	forte	καὶ ὅτι ἐπὶ χειρῶν ἀροῦσίν σε, μήποτε προσκόψῃς πρὸς λίθον τὸν πόδα σου .	et quia in manibus tollent te ne forte offendas ad lapidem pedem tuum	false	false	false	false	sι
 luke	lk04_32	b.LUK.4.32	ἐξουσία	potestas	καὶ ἐξεπλήσσοντο ἐπὶ τῇ διδαχῇ αὐτοῦ, ὅτι ἐν ἐξουσίᾳ ἦν ὁ λόγος αὐτοῦ.	et stupebant in doctrina eius quia in potestate erat sermo ipsius	false	false	false	false	 
 luke	lk04_36	b.LUK.4.36	ἐξουσία	potestas	καὶ ἐγένετο θάμβος ἐπὶ πάντας καὶ συνελάλουν πρὸς ἀλλήλους λέγοντες· τίς ὁ λόγος οὗτος ὅτι ἐν ἐξουσίᾳ καὶ δυνάμει ἐπιτάσσει τοῖς ἀκαθάρτοις πνεύμασιν καὶ ἐξέρχονται ;	et factus est pavor in omnibus et conloquebantur ad invicem dicentes quod est hoc verbum quia in potestate et virtute imperat inmundis spiritibus et exeunt	false	false	false	false	 
 luke	lk04_43	b.LUK.4.43	δεῖ	oportet	ὁ δὲ εἶπεν πρὸς αὐτοὺς ὅτι καὶ ταῖς ἑτέραις πόλεσιν εὐαγγελίσασθαί με δεῖ τὴν βασιλείαν τοῦ θεοῦ , ὅτι ἐπὶ τοῦτο ἀπεστάλην.	quibus ille ait quia et aliis civitatibus oportet me evangelizare regnum Dei quia ideo missus sum	true	true	false	false	 
 luke	lk05_10	b.LUK.5.10	not preselected	nolo	ὁμοίως δὲ καὶ Ἰάκωβον καὶ Ἰωάννην υἱοὺς Ζεβεδαίου, οἳ ἦσαν κοινωνοὶ τῷ Σίμωνι. καὶ εἶπεν πρὸς τὸν Σίμωνα ὁ Ἰησοῦς· μὴ φοβοῦ· ἀπὸ τοῦ νῦν ἀνθρώπους ἔσῃ ζωγρῶν.	similiter autem Iacobum et Iohannem filios Zebedaei qui erant socii Simonis et ait ad Simonem Iesus noli timere ex hoc iam homines eris capiens	false	false	false	false	 
 luke	lk05_12	b.LUK.5.12	θέλω	volo	Καὶ ἐγένετο ἐν τῷ εἶναι αὐτὸν ἐν μιᾷ τῶν πόλεων καὶ ἰδοὺ ἀνὴρ πλήρης λέπρας· ἰδὼν δὲ τὸν Ἰησοῦν, πεσὼν ἐπὶ πρόσωπον ἐδεήθη αὐτοῦ λέγων· κύριε , ἐὰν θέλῃς { με καθαρίσαι } δύνασαί με καθαρίσαι .	et factum est cum esset in una civitatum et ecce vir plenus lepra et videns Iesum et procidens in faciem rogavit eum dicens Domine si vis { me mundare } potes me mundare	true	true	false	false	s03
